IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,true,Sex,Male,MLE,,,,,,,,,,64.2,,,60.7,,67.7,64.2 [60.7 – 67.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,64.6,,,61.6,,67.6,64.6 [61.6 – 67.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,64.6,,,62.1,,67,64.6 [62.1 – 67],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,65.9,,,60.2,,71.7,65.9 [60.2 – 71.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,true,Sex,Male,MLE,,,,,,,,,,66,,,63.1,,68.8,66 [63.1 – 68.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,true,Sex,Male,MLE,,,,,,,,,,67.4,,,60.4,,74.5,67.4 [60.4 – 74.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Male,MLE,,,,,,,,,,68,,,61.4,,74.7,68 [61.4 – 74.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,true,Sex,Male,MLE,,,,,,,,,,68.5,,,65.2,,71.8,68.5 [65.2 – 71.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7,,,6.5,,7.4,7 [6.5 – 7.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.1,,,6.7,,7.5,7.1 [6.7 – 7.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Male,MLE,,,,,,,,,,7.1,,,6.8,,7.4,7.1 [6.8 – 7.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.2,,,6.8,,7.7,7.2 [6.8 – 7.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.2,,,6.9,,7.5,7.2 [6.9 – 7.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,7.4,,,6.9,,7.9,7.4 [6.9 – 7.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.6,,,7,,8.1,7.6 [7 – 8.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,7.6,,,7,,8.2,7.6 [7 – 8.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.6,,,7.2,,8,7.6 [7.2 – 8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,7.9,,,7.3,,8.4,7.9 [7.3 – 8.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,70.1,,,67.5,,72.6,70.1 [67.5 – 72.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,true,Sex,Male,MLE,,,,,,,,,,70.4,,,67.1,,73.6,70.4 [67.1 – 73.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,Sex,Male,MLE,,,,,,,,,,70.7,,,67.8,,73.5,70.7 [67.8 – 73.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,true,Sex,Male,MLE,,,,,,,,,,70.7,,,67.8,,73.7,70.7 [67.8 – 73.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Male,MLE,,,,,,,,,,70.7,,,68.3,,73.2,70.7 [68.3 – 73.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,Sex,Male,MLE,,,,,,,,,,71.3,,,68.6,,74,71.3 [68.6 – 74],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Male,MLE,,,,,,,,,,71.4,,,68.1,,74.6,71.4 [68.1 – 74.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,Sex,Male,MLE,,,,,,,,,,71.8,,,68.9,,74.7,71.8 [68.9 – 74.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,TUR,Turkey,Year,2016,true,Sex,Male,MLE,,,,,,,,,,71.9,,,68.5,,75.4,71.9 [68.5 – 75.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,true,Sex,Male,MLE,,,,,,,,,,72.3,,,68.5,,76.1,72.3 [68.5 – 76.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,72.4,,,65.8,,78.9,72.4 [65.8 – 78.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,72.8,,,67.1,,78.5,72.8 [67.1 – 78.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Male,MLE,,,,,,,,,,74,,,70.3,,77.7,74 [70.3 – 77.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,74.3,,,71.2,,77.4,74.3 [71.2 – 77.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,true,Sex,Male,MLE,,,,,,,,,,74.6,,,70.8,,78.5,74.6 [70.8 – 78.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,78,,,75,,81,78 [75 – 81],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,79.1,,,75.3,,82.9,79.1 [75.3 – 82.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,8.1,,,7.4,,8.8,8.1 [7.4 – 8.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,8.1,,,7.5,,8.8,8.1 [7.5 – 8.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,8.1,,,7.7,,8.4,8.1 [7.7 – 8.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,8.2,,,7.8,,8.6,8.2 [7.8 – 8.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,8.4,,,7.9,,8.8,8.4 [7.9 – 8.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,true,Sex,Male,MLE,,,,,,,,,,8.7,,,8.4,,9,8.7 [8.4 – 9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,Sex,Male,MLE,,,,,,,,,,81,,,78,,84.1,81 [78 – 84.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,82,,,74.6,,89.4,82 [74.6 – 89.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,true,Sex,Male,MLE,,,,,,,,,,86.3,,,79.6,,93.1,86.3 [79.6 – 93.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,88.1,,,83.9,,92.3,88.1 [83.9 – 92.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,88.3,,,85.1,,91.5,88.3 [85.1 – 91.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,9,,,8.5,,9.5,9 [8.5 – 9.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,9,,,8.5,,9.5,9 [8.5 – 9.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,9.1,,,8.4,,9.7,9.1 [8.4 – 9.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,9.1,,,8.6,,9.7,9.1 [8.6 – 9.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,9.1,,,8.7,,9.5,9.1 [8.7 – 9.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,9.3,,,8.6,,10.1,9.3 [8.6 – 10.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,Sex,Male,MLE,,,,,,,,,,9.4,,,8.7,,10.1,9.4 [8.7 – 10.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,9.4,,,9,,9.8,9.4 [9 – 9.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,true,Sex,Male,MLE,,,,,,,,,,9.5,,,8.7,,10.4,9.5 [8.7 – 10.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,9.5,,,9.2,,9.8,9.5 [9.2 – 9.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,true,Sex,Male,MLE,,,,,,,,,,9.6,,,8.9,,10.3,9.6 [8.9 – 10.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,9.7,,,9,,10.5,9.7 [9 – 10.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,9.7,,,9.3,,10,9.7 [9.3 – 10],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Male,MLE,,,,,,,,,,92.3,,,88.5,,96.2,92.3 [88.5 – 96.2],,,EN,2018-08-24T03:00:00.000Z
